,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
4051,https://g17.dhi-roma.it/resources/event_7443,APOSTOLIC PROVISION 7443,1678-08-26,1678-08-26,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.066666666667 43.133333333333),https://g17.dhi-roma.it/resources/place_144,Camerino,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",0.4,POINT (13.066666666667 43.133333333333),POINT (12.498611111111 41.8975),"(43.133333333333, 13.066666666667)","(41.8975, 12.498611111111)",144.99944100021992,4.9767298872422465,12.441824718105616
2207,https://g17.dhi-roma.it/resources/event_7444,APOSTOLIC PROVISION 7444,1678-08-26,1678-08-26,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.066666666667 43.133333333333),https://g17.dhi-roma.it/resources/place_144,Camerino,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",0.4,POINT (13.066666666667 43.133333333333),POINT (12.498611111111 41.8975),"(43.133333333333, 13.066666666667)","(41.8975, 12.498611111111)",144.99944100021992,4.9767298872422465,12.441824718105616
4293,https://g17.dhi-roma.it/resources/event_21507,APOSTOLIC PROVISION 21507,1678-02-10,1678-02-10,https://g17.dhi-roma.it/resources/institution_999,Suessana,https://g17.dhi-roma.it/resources/institution_849,Napoli,POINT (13.933333333333 41.233333333333),https://g17.dhi-roma.it/resources/place_752,Sessa Aurunca,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",0.4,POINT (13.933333333333 41.233333333333),POINT (12.482777777778 41.893055555556),"(41.233333333333, 13.933333333333)","(41.893055555556, 12.482777777778)",141.45107467676831,4.951953895292192,12.37988473823048
2788,https://g17.dhi-roma.it/resources/event_8101,APOSTOLIC PROVISION 8101,1678-03-13,1678-03-13,https://g17.dhi-roma.it/resources/institution_74,Asculana,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.575277777778 42.854722222222),https://g17.dhi-roma.it/resources/place_70,Ascoli Piceno,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Parish Church,Church institutions,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",0.4,POINT (13.575277777778 42.854722222222),POINT (12.482777777778 41.893055555556),"(42.854722222222, 13.575277777778)","(41.893055555556, 12.482777777778)",139.6679675130387,4.939267945146492,12.348169862866229
382,https://g17.dhi-roma.it/resources/event_7325,APOSTOLIC PROVISION 7325,1678-08-10,1678-08-10,https://g17.dhi-roma.it/resources/institution_153,Camplensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.686088888889 42.726130555556),https://g17.dhi-roma.it/resources/place_148,Campli,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",0.4,POINT (13.686088888889 42.726130555556),POINT (12.482777777778 41.893055555556),"(42.726130555556, 13.686088888889)","(41.893055555556, 12.482777777778)",135.6655062002453,4.910192342931356,12.275480857328388
1300,https://g17.dhi-roma.it/resources/event_7325,APOSTOLIC PROVISION 7325,1678-08-10,1678-08-10,https://g17.dhi-roma.it/resources/institution_153,Camplensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.686088888889 42.726130555556),https://g17.dhi-roma.it/resources/place_148,Campli,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",0.4,POINT (13.686088888889 42.726130555556),POINT (12.498611111111 41.8975),"(42.726130555556, 13.686088888889)","(41.8975, 12.498611111111)",134.37279279269245,4.900617973018223,12.251544932545556
1397,https://g17.dhi-roma.it/resources/event_7445,APOSTOLIC PROVISION 7445,1678-05-02,1678-05-02,https://g17.dhi-roma.it/resources/institution_697,Acquapendente,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (11.865 42.744722222222),https://g17.dhi-roma.it/resources/place_56,Acquapendente,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,Placing a commenda,act of grace,apostolic provision,papal grace,Motu proprio,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",0.4,POINT (11.865 42.744722222222),POINT (12.482777777778 41.893055555556),"(42.744722222222, 11.865)","(41.893055555556, 12.482777777778)",107.43859756359561,4.676919498924238,11.692298747310593
1685,https://g17.dhi-roma.it/resources/event_7306,APOSTOLIC PROVISION 7306,1678-06-02,1678-06-02,https://g17.dhi-roma.it/resources/institution_63,Aquilana,https://g17.dhi-roma.it/resources/institution_849,Napoli,POINT (13.391991666667 42.354008333333),https://g17.dhi-roma.it/resources/place_59,L'Aquila,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",0.4,POINT (13.391991666667 42.354008333333),POINT (12.453416666666667 41.90222222222222),"(42.354008333333, 13.391991666667)","(41.90222222222222, 12.453416666666667)",92.41603866884458,4.526300542251754,11.315751355629384
4241,https://g17.dhi-roma.it/resources/event_23692,APOSTOLIC PROVISION 23692,1622-11-09,1622-11-12,https://g17.dhi-roma.it/resources/institution_261,Firmana,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.7181 43.160419444444),https://g17.dhi-roma.it/resources/place_252,Fermo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",3.0,POINT (13.7181 43.160419444444),POINT (12.482777777778 41.893055555556),"(43.160419444444, 13.7181)","(41.893055555556, 12.482777777778)",173.5520212852279,5.156477388942525,1.718825796314175
4337,https://g17.dhi-roma.it/resources/event_23693,APOSTOLIC PROVISION 23693,1622-11-09,1622-11-12,https://g17.dhi-roma.it/resources/institution_261,Firmana,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.7181 43.160419444444),https://g17.dhi-roma.it/resources/place_252,Fermo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",3.0,POINT (13.7181 43.160419444444),POINT (12.482777777778 41.893055555556),"(43.160419444444, 13.7181)","(41.893055555556, 12.482777777778)",173.5520212852279,5.156477388942525,1.718825796314175
2624,https://g17.dhi-roma.it/resources/event_5340,APOSTOLIC PROVISION 5340,1622-03-05,1622-03-10,https://g17.dhi-roma.it/resources/institution_668,Vercellensis,https://g17.dhi-roma.it/resources/institution_951,Vercelli,POINT (8.423055555555555 45.32555555555555),https://g17.dhi-roma.it/resources/place_698,Vercelli,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",5.0,POINT (8.423055555555555 45.32555555555555),POINT (12.482777777778 41.893055555556),"(45.32555555555555, 8.423055555555555)","(41.893055555556, 12.482777777778)",502.7080962503421,6.220009676099655,1.244001935219931
1335,https://g17.dhi-roma.it/resources/event_25579,APOSTOLIC PROVISION 25579,1622-04-05,1622-04-11,https://g17.dhi-roma.it/resources/institution_481,Ravennatensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (12.201666666666666 44.416111111111114),https://g17.dhi-roma.it/resources/place_471,Ravenna,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",6.0,POINT (12.201666666666666 44.416111111111114),POINT (12.482777777778 41.893055555556),"(44.416111111111114, 12.201666666666666)","(41.893055555556, 12.482777777778)",281.2312302624683,5.63917721444707,0.9398628690745117
1122,https://g17.dhi-roma.it/resources/event_25578,APOSTOLIC PROVISION 25578,1622-04-05,1622-04-11,https://g17.dhi-roma.it/resources/institution_184,Casenatensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (12.233333333333 44.133333333333),https://g17.dhi-roma.it/resources/place_157,Cesena,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",6.0,POINT (12.233333333333 44.133333333333),POINT (12.482777777778 41.893055555556),"(44.133333333333, 12.233333333333)","(41.893055555556, 12.482777777778)",249.7082216286184,5.520293122769382,0.920048853794897
1132,https://g17.dhi-roma.it/resources/event_8137,APOSTOLIC PROVISION 8137,1678-07-06,1678-07-06,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Basilica,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",0.4,POINT (12.482777777778 41.893055555556),POINT (12.498611111111 41.8975),"(41.893055555556, 12.482777777778)","(41.8975, 12.498611111111)",1.4036242862654975,0.339057667416713,0.8476441685417825
4052,https://g17.dhi-roma.it/resources/event_1735,APOSTOLIC PROVISION 1735,1622-08-17,1622-08-17,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Church institutions,Basilica",0.4,POINT (12.482777777778 41.893055555556),POINT (12.498611111111 41.8975),"(41.893055555556, 12.482777777778)","(41.8975, 12.498611111111)",1.4036242862654975,0.339057667416713,0.8476441685417825
1045,https://g17.dhi-roma.it/resources/event_1494,APOSTOLIC PROVISION 1494,1622-09-19,1622-09-30,https://g17.dhi-roma.it/resources/institution_272,Gadicensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-6.2975 36.535),https://g17.dhi-roma.it/resources/place_263,Cádiz,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",11.0,POINT (-6.2975 36.535),POINT (12.710833333333 41.798333333333),"(36.535, -6.2975)","(41.798333333333, 12.710833333333)",1739.099487225847,7.461122722163456,0.6782838838330414
2212,https://g17.dhi-roma.it/resources/event_679,APOSTOLIC PROVISION 679,1622-10-07,1622-10-18,https://g17.dhi-roma.it/resources/institution_272,Gadicensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-6.2975 36.535),https://g17.dhi-roma.it/resources/place_263,Cádiz,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",11.0,POINT (-6.2975 36.535),POINT (12.498611111111 41.8975),"(36.535, -6.2975)","(41.8975, 12.498611111111)",1724.5786042137304,7.4527380122101,0.6775216374736455
1545,https://g17.dhi-roma.it/resources/event_311,APOSTOLIC PROVISION 311,1622-11-28,1622-12-09,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-5.9833333333333 37.383333333333),https://g17.dhi-roma.it/resources/place_296,Seville,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",11.0,POINT (-5.9833333333333 37.383333333333),POINT (12.482777777778 41.893055555556),"(37.383333333333, -5.9833333333333)","(41.893055555556, 12.482777777778)",1658.505644088866,7.413672261509967,0.6739702055918152
1980,https://g17.dhi-roma.it/resources/event_454,APOSTOLIC PROVISION 454,1622-09-20,1622-10-01,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-6 41.75),https://g17.dhi-roma.it/resources/place_1608,Zamora Province,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Biographical reasons,church,Church institutions",11.0,POINT (-6 41.75),POINT (12.710833333333 41.798333333333),"(41.75, -6.0)","(41.798333333333, 12.710833333333)",1552.6005497345639,7.347686578045048,0.6679715070950043
3467,https://g17.dhi-roma.it/resources/event_952,APOSTOLIC PROVISION 952,1622-07-16,1622-07-27,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-6 41.75),https://g17.dhi-roma.it/resources/place_1608,Zamora Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",11.0,POINT (-6 41.75),POINT (12.498611111111 41.8975),"(41.75, -6.0)","(41.8975, 12.498611111111)",1533.9482355891932,7.3356002366311035,0.6668727487846458
1650,https://g17.dhi-roma.it/resources/event_4768,APOSTOLIC PROVISION 4768,1623-01-20,1623-01-31,https://g17.dhi-roma.it/resources/institution_503,Salamantina,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.664166666666667 40.965),https://g17.dhi-roma.it/resources/place_493,Salamanca,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Holder of prestimony,Undefined administrative office,Administrative office,Parish Church,Church institutions",11.0,POINT (-5.664166666666667 40.965),POINT (12.482777777778 41.893055555556),"(40.965, -5.664166666666667)","(41.893055555556, 12.482777777778)",1517.512231497424,7.324827583196012,0.6658934166541829
3689,https://g17.dhi-roma.it/resources/event_4778,APOSTOLIC PROVISION 4778,1622-10-03,1622-10-14,https://g17.dhi-roma.it/resources/institution_324,Legionensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-5.5669444444444 42.598888888889),https://g17.dhi-roma.it/resources/place_315,León,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions",11.0,POINT (-5.5669444444444 42.598888888889),POINT (12.498611111111 41.8975),"(42.598888888889, -5.5669444444444)","(41.8975, 12.498611111111)",1490.1148268100135,7.306608460943316,0.6642371328130288
1732,https://g17.dhi-roma.it/resources/event_7990,APOSTOLIC PROVISION 7990,1622-05-16,1622-05-27,https://g17.dhi-roma.it/resources/institution_15,Abulensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-4.6962222222222 40.654347222222),https://g17.dhi-roma.it/resources/place_11,Ávila,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Priory,Monastic institutions",11.0,POINT (-4.6962222222222 40.654347222222),POINT (12.710833333333 41.798333333333),"(40.654347222222, -4.6962222222222)","(41.798333333333, 12.710833333333)",1462.5232805997118,7.287918497338093,0.6625380452125539
1665,https://g17.dhi-roma.it/resources/event_4769,APOSTOLIC PROVISION 4769,1623-01-20,1623-01-31,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.1183333333333 40.948055555556),https://g17.dhi-roma.it/resources/place_516,Segovia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Holder of prestimony,Undefined administrative office,Administrative office",11.0,POINT (-4.1183333333333 40.948055555556),POINT (12.482777777778 41.893055555556),"(40.948055555556, -4.1183333333333)","(41.893055555556, 12.482777777778)",1389.6044257152969,7.236774399806176,0.6578885818005614
1387,https://g17.dhi-roma.it/resources/event_101,APOSTOLIC PROVISION 101,1622-05-16,1622-05-27,https://g17.dhi-roma.it/resources/institution_134,Burgensis,https://g17.dhi-roma.it/resources/institution_890,Burgos,POINT (-3.6997222222222 42.340833333333),https://g17.dhi-roma.it/resources/place_129,Burgos,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",11.0,POINT (-3.6997222222222 42.340833333333),POINT (12.710833333333 41.798333333333),"(42.340833333333, -3.6997222222222)","(41.798333333333, 12.710833333333)",1357.3727673589517,7.213306321713133,0.6557551201557393
