"event","event_label","date_value_7","date_value_4","diocese_11","diocese_11_label","province","province_label","map_15","place_13","place_13_label","place_17","place_17_label","map_19","type_labels"
"https://g17.dhi-roma.it/resources/event_280","APOSTOLIC PROVISION 280","1622-10-16","1622-11-22","https://g17.dhi-roma.it/resources/institution_74","Asculana","https://g17.dhi-roma.it/resources/institution_995","Fermo","POINT (13.575277777778 42.854722222222)","https://g17.dhi-roma.it/resources/place_70","Ascoli Piceno","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_7992","APOSTOLIC PROVISION 7992","1622-05-16","1622-05-27","https://g17.dhi-roma.it/resources/institution_441","Pampilonensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-1.65 42.816666666667)","https://g17.dhi-roma.it/resources/place_433","Pamplona","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","apostolic provision,papal grace,Reservation of a pension,Prior,church"
"https://g17.dhi-roma.it/resources/event_5338","APOSTOLIC PROVISION 5338","1622-02-27","1622-03-10","https://g17.dhi-roma.it/resources/institution_405","Narniensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.516666666667 42.516666666667)","https://g17.dhi-roma.it/resources/place_397","Narni","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church"
"https://g17.dhi-roma.it/resources/event_3692","APOSTOLIC PROVISION 3692","1678-04-15","1678-07-07","https://g17.dhi-roma.it/resources/institution_259","Feruntina","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (13.25 41.683333333333)","https://g17.dhi-roma.it/resources/place_250","Ferentino","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_1748","APOSTOLIC PROVISION 1748","1621-10-16","1622-10-27","https://g17.dhi-roma.it/resources/institution_465","Polignanensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (17.220277777778 40.996111111111)","https://g17.dhi-roma.it/resources/place_456","Polignano a Mare","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_5739","APOSTOLIC PROVISION 5739","1622-01-16","1622-03-14","https://g17.dhi-roma.it/resources/institution_706","Calliensis","https://g17.dhi-roma.it/resources/institution_867","Cagliari (Sardinia)","POINT (12.6473 43.547)","https://g17.dhi-roma.it/resources/place_1022","Cagli","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish hall,Rectorship"
"https://g17.dhi-roma.it/resources/event_3858","APOSTOLIC PROVISION 3858","1621-10-16","1622-02-22","https://g17.dhi-roma.it/resources/institution_99","Barchinonensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (2.1769444444444 41.3825)","https://g17.dhi-roma.it/resources/place_95","Barcelona","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_3413","APOSTOLIC PROVISION 3413","1677-03-16","1678-01-03","https://g17.dhi-roma.it/resources/institution_714","Fanensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (13.019755555556 43.843530555556)","https://g17.dhi-roma.it/resources/place_743","Fano","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,According to the constitution,Rectorship"
"https://g17.dhi-roma.it/resources/event_5996","APOSTOLIC PROVISION 5996","1622-05-16","1622-07-07","https://g17.dhi-roma.it/resources/institution_251","Eugubina","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.5772674 43.3517882)","https://g17.dhi-roma.it/resources/place_242","Gubbio","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_4623","APOSTOLIC PROVISION 4623","1622-11-15","1623-02-01","https://g17.dhi-roma.it/resources/institution_412","Neocastrensis","https://g17.dhi-roma.it/resources/institution_855","Reggio-Calabria","POINT (16.316666666667 38.983333333333)","https://g17.dhi-roma.it/resources/place_405","Nicastro","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_130","APOSTOLIC PROVISION 130","1622-07-22","1622-08-02","https://g17.dhi-roma.it/resources/institution_344","Lucana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (10.516666666667 43.85)","https://g17.dhi-roma.it/resources/place_335","Lucca","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_3975","APOSTOLIC PROVISION 3975","1621-12-16","1622-03-01","https://g17.dhi-roma.it/resources/institution_629","Vicensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (2.254575 41.930379)","https://g17.dhi-roma.it/resources/place_611","Vic","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_3820","APOSTOLIC PROVISION 3820","1677-12-31","1678-05-16","https://g17.dhi-roma.it/resources/institution_600","Urgellensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (1.0858333333333 41.662222222222)","https://g17.dhi-roma.it/resources/place_586","Urgell","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_5337","APOSTOLIC PROVISION 5337","1621-05-16","1622-03-10","https://g17.dhi-roma.it/resources/institution_441","Pampilonensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-1.65 42.816666666667)","https://g17.dhi-roma.it/resources/place_433","Pamplona","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5475","APOSTOLIC PROVISION 5475","1621-11-15","1622-02-17","https://g17.dhi-roma.it/resources/institution_144","Calaritana","https://g17.dhi-roma.it/resources/institution_867","Cagliari (Sardinia)","POINT (9.1166666666667 39.216666666667)","https://g17.dhi-roma.it/resources/place_139","Cagliari","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_6128","APOSTOLIC PROVISION 6128","1621-07-16","1622-07-28","https://g17.dhi-roma.it/resources/institution_201","Comaclensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (12.183333333333 44.7)","https://g17.dhi-roma.it/resources/place_194","Comacchio","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_7688","APOSTOLIC PROVISION 7688","1622-02-14","1622-04-16","https://g17.dhi-roma.it/resources/institution_202","Comensis","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (9.0861388888889 45.81025)","https://g17.dhi-roma.it/resources/place_195","Como","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_2446","APOSTOLIC PROVISION 2446","1622-08-16","1622-10-14","https://g17.dhi-roma.it/resources/institution_189","Civitatis Castelli","https://g17.dhi-roma.it/resources/institution_956","Umbria","POINT (12.2403118 43.4574214)","https://g17.dhi-roma.it/resources/place_182","Città di Castello","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Parish hall,Rectorship"
"https://g17.dhi-roma.it/resources/event_5430","APOSTOLIC PROVISION 5430","1621-11-15","1622-03-31","https://g17.dhi-roma.it/resources/institution_528","Segobiensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-4.1183333333333 40.948055555556)","https://g17.dhi-roma.it/resources/place_516","Segovia","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_4778","APOSTOLIC PROVISION 4778","1622-10-03","1622-10-14","https://g17.dhi-roma.it/resources/institution_324","Legionensis","https://g17.dhi-roma.it/resources/institution_887","Oviedo","POINT (-5.5669444444444 42.598888888889)","https://g17.dhi-roma.it/resources/place_315","León","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,church"
"https://g17.dhi-roma.it/resources/event_6085","APOSTOLIC PROVISION 6085","1622-06-15","1622-07-23","https://g17.dhi-roma.it/resources/institution_461","Placentina provinciae Compostellanae","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6.0908333333333 40.0275)","https://g17.dhi-roma.it/resources/place_452","Plasencia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Prebendary,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_4054","APOSTOLIC PROVISION 4054","1622-06-15","1622-08-13","https://g17.dhi-roma.it/resources/institution_246","Elnensis","https://g17.dhi-roma.it/resources/institution_832","Narbonne","POINT (2.9711111111111 42.600277777778)","https://g17.dhi-roma.it/resources/place_237","Elne","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Order of Saint Benedict,church,Church in a monastery,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_4482","APOSTOLIC PROVISION 4482","1622-08-13","1622-09-19","https://g17.dhi-roma.it/resources/institution_421","Novariensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (8.62 45.45)","https://g17.dhi-roma.it/resources/place_414","Novara","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Restoration,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_7886","APOSTOLIC PROVISION 7886","1622-04-15","1622-08-01","https://g17.dhi-roma.it/resources/institution_457","Pisana","https://g17.dhi-roma.it/resources/institution_843","Pisa","POINT (10.4 43.716666666667)","https://g17.dhi-roma.it/resources/place_448","Pisa","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_5752","APOSTOLIC PROVISION 5752","1622-04-15","1622-06-11","https://g17.dhi-roma.it/resources/institution_132","Brugnatensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (9.7252388888889 44.236675)","https://g17.dhi-roma.it/resources/place_127","Brugnato","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_5744","APOSTOLIC PROVISION 5744","1622-04-15","1622-06-11","https://g17.dhi-roma.it/resources/institution_440","Palentina","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-4.5206472222222 42.432127777778)","https://g17.dhi-roma.it/resources/place_432","Palencia Province","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_6369","APOSTOLIC PROVISION 6369","1622-01-16","1622-08-13","https://g17.dhi-roma.it/resources/institution_556","Tarvisina","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (12.242219444444 45.672219444444)","https://g17.dhi-roma.it/resources/place_544","Treviso","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_5746","APOSTOLIC PROVISION 5746","1620-04-11","1622-06-11","https://g17.dhi-roma.it/resources/institution_325","Leighliniensis","https://g17.dhi-roma.it/resources/institution_817","Dublin","POINT (-7.0194444444444 52.736388888889)","https://g17.dhi-roma.it/resources/place_316","Old Leighlin","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Monastery,Abbot"
"https://g17.dhi-roma.it/resources/event_3948","APOSTOLIC PROVISION 3948","1622-06-15","1622-08-13","https://g17.dhi-roma.it/resources/institution_600","Urgellensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (1.0858333333333 41.662222222222)","https://g17.dhi-roma.it/resources/place_586","Urgell","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Parish and collegiate church,Holder of a benefice"
